document;year;president;party;sentence;word_scores;compound;pos;neu;neg;but_count
1973-Nixon;1973;Nixon;Republican;the time has passed when america will make every other nation's conflict our own, or make every other nation's future our responsibility, or presume to tell the people of other nations how to manage their own affairs.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,318;0,000;0,940;0,060;0
1973-Nixon;1973;Nixon;Republican;just as we respect the right of each nation to determine its own future, we also recognize the responsibility of each nation to secure its own future.;{0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0};0,670;0,180;0,820;0,000;0
1973-Nixon;1973;Nixon;Republican;just as america's role is indispensable in preserving the world's peace, so is each nation's role indispensable in preserving its own peace.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5};0,791;0,259;0,741;0,000;0
1973-Nixon;1973;Nixon;Republican;together with the rest of the world, let us resolve to move forward from the beginnings we have made.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,382;0,126;0,874;0,000;0
1973-Nixon;1973;Nixon;Republican;let us continue to bring down the walls of hostility which have divided the world for too long, and to build in their place bridges of understanding  -  so that despite profound differences between systems of government, the people of the world can be friends.;{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1};-0,103;0,062;0,867;0,071;0
1973-Nixon;1973;Nixon;Republican;let us build a structure of peace in the world in which the weak are as safe as the strong  -  in which each respects the right of the other to live by a different system  -  in which those who would influence others will do so by the strength of their ideas, and not by the force of their arms.;{0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 1.9, 0, 0, 2.3, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,911;0,211;0,750;0,040;0
1973-Nixon;1973;Nixon;Republican;"let us accept that high responsibility not as a burden, but gladly  -  gladly because the chance to build such a peace is the noblest endeavor in which a nation can engage; gladly, also, because only if we act greatly in meeting our responsibilities abroad will we remain a great nation, and only if we remain a great nation will we act greatly in meeting our challenges at home.";{0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0.703, 0, 2.1, 0, 2.1, 0, 0, 1.5, 0, 0, 0, 0, 3.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0};0,988;0,382;0,618;0,000;1
1973-Nixon;1973;Nixon;Republican;we have the chance today to do more than ever before in our history to make life better in america  -  to ensure better education, better health, better housing, better transportation, a cleaner environment  -  to restore respect for law, to make our communities more livable  -  and to insure the god-given right of every american to full and equal opportunity.;{0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 1.6, 1.9, 0, 1.9, 0, 1.9, 0, 1.9, 0, 0, 0.7, 0, 0, 0, 1.2, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8};0,977;0,366;0,634;0,000;0
1973-Nixon;1973;Nixon;Republican;because the range of our needs is so great  -  because the reach of our opportunities is so great  -  let us be bold in our determination to meet those needs in new ways.;{0, 0, 0, 0, 0, 0, 0, 0, 3.393, 0, 0, 0, 0.1, 0, 0, 1.6, 0, 0, 3.393, 0, 0, 0, 0, 1.6, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0};0,950;0,388;0,612;0,000;0
1973-Nixon;1973;Nixon;Republican;just as building a structure of peace abroad has required turning away from old policies that failed, so building a new era of progress at home requires turning away from old policies that have failed.;{0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3};-0,077;0,144;0,706;0,150;0
1973-Nixon;1973;Nixon;Republican;abroad, the shift from old policies to new has not been a retreat from our responsibilities, but a better way to peace.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.296, 0, 0, 0, 0, 0, 2.85, 0, 0, 3.75};0,852;0,298;0,658;0,045;1
1973-Nixon;1973;Nixon;Republican;and at home, the shift from old policies to new will not be a retreat from our responsibilities, but a better way to progress.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.296, 0, 0, 0, 0, 0, 2.85, 0, 0, 2.7};0,805;0,253;0,704;0,043;1
1973-Nixon;1973;Nixon;Republican;abroad and at home, the key to those new responsibilities lies in the placing and the division of responsibility.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0};-0,421;0,000;0,865;0,135;0
1973-Nixon;1973;Nixon;Republican;we have lived too long with the consequences of attempting to gather all power and responsibility in washington.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;"abroad and at home, the time has come to turn away from the condescending policies of paternalism  -  of ""washington knows best.""";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2};0,637;0,167;0,833;0,000;0
1973-Nixon;1973;Nixon;Republican;a person can be expected to act responsibly only if he has responsibility.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;this is human nature.;{0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;so let us encourage individuals at home and nations abroad to do more for themselves, to decide more for themselves.;{0, 0, 0, 2.5637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,552;0,158;0,842;0,000;0
1973-Nixon;1973;Nixon;Republican;let us locate responsibility in more places.;{0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;let us measure what we will do for others by what they will do for themselves.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;that is why today i offer no promise of a purely governmental solution for every problem.;{0, 0, 0, 0, 0, 0, 0, -0.962, 0, 0, 0, 0, 1.57835, 0, 0, -1.7};-0,269;0,127;0,642;0,230;0
1973-Nixon;1973;Nixon;Republican;we have lived too long with that false promise.;{0, 0, 0, 0, 0, 0, 0, 0, 1.3};0,318;0,223;0,777;0,000;0
1973-Nixon;1973;Nixon;Republican;in trusting too much in government, we have asked of it more than it can deliver.;{0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,402;0,153;0,847;0,000;0
1973-Nixon;1973;Nixon;Republican;this leads only to inflated expectations, to reduced individual effort, and to a disappointment and frustration that erode confidence both in what government can do and in what people can do.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, -2.1, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,477;0,088;0,743;0,170;0
1973-Nixon;1973;Nixon;Republican;government must learn to take less from people so that people an do more for themselves.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;let us remember that america was built not by government, but by people  -  not by welfare, but by work  -  not by shirking responsibility, but by seeking responsibility.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;3
1973-Nixon;1973;Nixon;Republican;in our own lives, let each of us ask  -  not just what will government do for me, but what can i do for myself?;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;1
1973-Nixon;1973;Nixon;Republican;in the challenges we face together, let each of us ask  -  not just how can government help, but how can i help?;{0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 2.55};0,676;0,247;0,753;0,000;1
1973-Nixon;1973;Nixon;Republican;your national government has a great and vital role to play.;{0, 0, 0, 0, 0, 3.1, 0, 1.2, 0, 0, 1.4};0,827;0,521;0,479;0,000;0
1973-Nixon;1973;Nixon;Republican;and i pledge to you that where this government should act, we will act boldly and we will lead boldly.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 1.5};0,612;0,217;0,783;0,000;0
1973-Nixon;1973;Nixon;Republican;but just as important is the role that each and every one of us must play, as an individual and as a member of his own community.;{0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,649;0,175;0,825;0,000;1
1973-Nixon;1973;Nixon;Republican;from this day forward, let each of us make a solemn commitment in his own heart: to bear his responsibility, to do his part, to live his ideals  -  so that together, we can see the dawn of a new age of progress for america, and together, as we celebrate our 200th anniversary as a nation, we can do so proud in the fulfillment of our promise to ourselves and to the world.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.393, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0};0,936;0,198;0,787;0,015;0
1973-Nixon;1973;Nixon;Republican;as america's longest and most difficult war comes to an end, let us again learn to debate our differences with civility and decency.;{0, 0, 0, 0, 0, -1.793, -3.17835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,789;0,000;0,751;0,249;0
1973-Nixon;1973;Nixon;Republican;and let each of us reach out for that one precious quality government cannot provide  -  a new level of respect for the rights and feelings of one another, a new level of respect for the individual human dignity which is the cherished birthright of every american.;{0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 1.7, 0, 0, 0, 2.3, 0, 0, 0, 0};0,943;0,293;0,707;0,000;0
1973-Nixon;1973;Nixon;Republican;above all else, the time has come for us to renew our faith in ourselves and in america.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0};0,421;0,141;0,859;0,000;0
1973-Nixon;1973;Nixon;Republican;in recent years, that faith has been challenged.;{0, 0, 0, 0, 1.8, 0, 0, -0.4};0,340;0,275;0,588;0,137;0
1973-Nixon;1973;Nixon;Republican;our children have been taught to be ashamed of their country, ashamed of their parents, ashamed of america's record at home and of its role in the world.;{0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, -2.1, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,852;0,000;0,729;0,271;0
1973-Nixon;1973;Nixon;Republican;at every turn, we have been beset by those who find everything wrong with america and little that is right.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0};-0,477;0,000;0,860;0,140;0
1973-Nixon;1973;Nixon;Republican;but i am confident that this will not be the judgment of history on these remarkable times in which we are privileged to live.;{0, 0, 0, 3.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9, 0, 0, 0, 0, 0, 2.85, 0, 0};0,933;0,383;0,617;0,000;1
1973-Nixon;1973;Nixon;Republican;america's record in this century has been unparalleled in the world's history for its responsibility, for its generosity, for its creativity and for its progress.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 1.6, 0, 0, 0, 1.8};0,827;0,283;0,717;0,000;0
1973-Nixon;1973;Nixon;Republican;let us be proud that our system has produced and provided more freedom and more abundance, more widely shared, than any other system in the history of the world.;{0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 3.493, 0, 0, 0, 0, 0, 1.67835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,883;0,283;0,717;0,000;0
1973-Nixon;1973;Nixon;Republican;let us be proud that in each of the four wars in which we have been engaged in this century, including the one we are now bringing to an end, we have fought not for our selfish advantage, but to help others resist aggression.;{0, 0, 0, 1.05, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.65, 0, 0, 0, 0.777, 0.5, 0, 0, 2.55, 0, 0, -1.8};0,455;0,201;0,673;0,126;1
1973-Nixon;1973;Nixon;Republican;let us be proud that by our bold, new initiatives, and by our steadfastness for peace with honor, we have made a break-through toward creating in the world what the world has not known before  -  a structure of peace that can last, not merely for our time, but for generations to come.;{0, 0, 0, 1.05, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 1.1, 0, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,842;0,204;0,796;0,000;1
1973-Nixon;1973;Nixon;Republican;we are embarking here today on an era that presents challenges great as those any nation, or any generation, has ever faced.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,660;0,213;0,787;0,000;0
1973-Nixon;1973;Nixon;Republican;we shall answer to god, to history, and to our conscience for the way in which we use these years.;{0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,273;0,100;0,900;0,000;0
1973-Nixon;1973;Nixon;Republican;as i stand in this place, so hallowed by history, i think of others who have stood here before me.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1973-Nixon;1973;Nixon;Republican;i think of the dreams they had for america, and i think of how each recognized that he needed help far beyond himself in order to make those dreams come true.;{0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 1.8};0,872;0,288;0,712;0,000;0
1973-Nixon;1973;Nixon;Republican;today, i ask your prayers that in the years ahead i may have god's help in making decisions that are right for america, and i pray for your help so that together we may be worthy of our challenge.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0.3};0,872;0,259;0,741;0,000;0
1973-Nixon;1973;Nixon;Republican;let us pledge together to make these next four years the best four years in america's history, so that on its 200th birthday america will be as young and as vital as when it began, and as bright a beacon of hope for all the world.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 1.9, 0, 0, 0, 0};0,904;0,225;0,775;0,000;0
1973-Nixon;1973;Nixon;Republican;let us go forward from here confident in hope, strong in our faith in one another, sustained by our faith in god who created us, and striving always to serve his purpose.;{0, 0, 0, 0, 0, 0, 2.2, 0, 1.9, 2.3, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 1.8, 0, 1.1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0};0,952;0,433;0,567;0,000;0
1977-Carter;1977;Carter;Democratic;for myself and for our nation, i want to thank my predecessor for all he has done to heal our land.;{0, 0, 0, 0, 0, 0, 0, 0.3, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,421;0,167;0,833;0,000;0
1977-Carter;1977;Carter;Democratic;in this outward and physical ceremony we attest once again to the inner and spiritual strength of our nation.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0};0,494;0,151;0,849;0,000;0
1977-Carter;1977;Carter;Democratic;"as my high school teacher, miss julia coleman, used to say: ""we must adjust to changing times and still hold to unchanging principles.""";{0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,153;0,000;0,932;0,068;0
1977-Carter;1977;Carter;Democratic;"here before me is the bible used in the inauguration of our first president, in 1789, and i have just taken the oath of office on the bible my mother gave me a few years ago, opened to a timeless admonition from the ancient prophet micah:  ""he hath showed thee, o man, what is good; and what doth the lord require of thee, but to do justly, and to love mercy, and to walk humbly with thy god.""";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8, 2.25, 0, 0, 0, 0, 0, 0, 1.65};0,928;0,156;0,844;0,000;1
1977-Carter;1977;Carter;Democratic;(micah 6: 8) this inauguration ceremony marks a new beginning, a new dedication within our government, and a new spirit among us all.;{0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0};0,557;0,180;0,820;0,000;0
1977-Carter;1977;Carter;Democratic;a president may sense and proclaim that new spirit, but only a people can provide it.;{0, 0, 0, 0, 0, 0, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0};0,090;0,083;0,917;0,000;1
1977-Carter;1977;Carter;Democratic;two centuries ago our nation's birth was a milestone in the long quest for freedom, but the bold and brilliant dream which excited the founders of this nation still awaits its consummation.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 2.4, 0, 4.2, 1.5, 0, 2.1, 0, 0, 0, 0, 0, 0, 0.45, 0, 0};0,953;0,412;0,588;0,000;1
1977-Carter;1977;Carter;Democratic;i have no new dream to set forth today, but rather urge a fresh faith in the old dream.;{0, 0, 0, 0, -0.37, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 2.7, 0, 0, 0, 1.5};0,831;0,359;0,588;0,054;1
1977-Carter;1977;Carter;Democratic;ours was the first society openly to define itself in terms of both spirituality and of human liberty.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4};0,527;0,167;0,833;0,000;0
1977-Carter;1977;Carter;Democratic;it is that unique self- definition which has given us an exceptional appeal, but it also imposes on us a special obligation, to take on those moral duties which, when assumed, seem invariably to be in our own best interests.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8, 1.5};0,905;0,240;0,728;0,032;1
1977-Carter;1977;Carter;Democratic;you have given me a great responsibility - to stay close to you, to be worthy of you, and to exemplify what you are.;{0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0};0,791;0,241;0,759;0,000;0
1977-Carter;1977;Carter;Democratic;let us create together a new national spirit of unity and trust.;{0, 0, 1.1, 0, 0, 0, 0, 0.7, 0, 0, 0, 2.3};0,727;0,441;0,559;0,000;0
1977-Carter;1977;Carter;Democratic;your strength can compensate for my weakness, and your wisdom can help to minimize my mistakes.;{0, 2.2, 0, 0, 0, 0, -1.8, 0, 0, 2.4, 0, 1.7, 0, 0, 0, -1.5};0,612;0,363;0,430;0,207;0
1977-Carter;1977;Carter;Democratic;let us learn together and laugh together and work together and pray together, confident that in the end we will triumph together in the right.;{0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0, 1.3, 0, 2.2, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0};0,904;0,367;0,633;0,000;0
1977-Carter;1977;Carter;Democratic;the american dream endures.;{0, 0, 1, 0};0,250;0,400;0,600;0,000;0
1977-Carter;1977;Carter;Democratic;we must once again have full faith in our country  -  and in one another.;{0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0};0,421;0,167;0,833;0,000;0
1977-Carter;1977;Carter;Democratic;i believe america can be better.;{0, 0, 0, 0, 0, 1.9};0,440;0,367;0,633;0,000;0
1977-Carter;1977;Carter;Democratic;we can be even stronger than before.;{0, 0, 0, 0, 1.6, 0, 0};0,382;0,302;0,698;0,000;0
1977-Carter;1977;Carter;Democratic;let our recent mistakes bring a resurgent commitment to the basic principles of our nation, for we know that if we despise our own government we have no future.;{0, 0, 0, -1.5, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, -1.2, 0};-0,542;0,075;0,720;0,205;0
1977-Carter;1977;Carter;Democratic;we recall in special times when we have stood briefly, but magnificently, united.;{0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 5.1, 2.7};0,913;0,538;0,462;0,000;1
1977-Carter;1977;Carter;Democratic;in those times no prize was beyond our grasp.;{0, 0, 0, 0, -1.702, 0, 0, 0, 0};-0,402;0,000;0,748;0,252;0
1977-Carter;1977;Carter;Democratic;but we cannot dwell upon remembered glory.;{0, 0, 0, -0.555, 0, 0, 3.75};0,636;0,420;0,442;0,138;1
1977-Carter;1977;Carter;Democratic;we cannot afford to drift.;{0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1977-Carter;1977;Carter;Democratic;we reject the prospect of failure or mediocrity or an inferior quality of life for any person.;{0, -1.7, 0, 1.2, 0, -2.3, 0, -0.3, 0, 0, -1.7, 0, 0, 0, 0, 0, 0};-0,778;0,091;0,496;0,413;0
1977-Carter;1977;Carter;Democratic;our government must at the same time be both competent and compassionate.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 2.2};0,670;0,355;0,645;0,000;0
